API,lon,lat,porosity,depth_m
3034593,-119.791628,35.702109,0.349,70.104
3037839,-119.810781,35.704511,0.349,79.8576
3037843,-119.810025,35.70207523,0.349,67.056
3037843,-119.810025,35.70207523,0.349,171.6024
3038057,-119.7966846,35.69089914,0.349,31.6992
3038163,-119.8128095,35.71497521,0.349,40.2336
3044749,-119.786814,35.683851,0.349,385.8768
3044749,-119.786814,35.683851,0.349,388.3152
2951981,-119.785854,35.687217,0.349,54.864
2951418,-119.773995,35.66685,0.348,170.688
2965742,-119.758383,35.66464,0.348,66.1416
2965748,-119.758713,35.66412,0.348,60.96
3003280,-119.771291,35.670319,0.348,289.56
3034261,-119.774349,35.687581,0.348,128.016
3034264,-119.802826,35.709239,0.348,55.4736
3037926,-119.8018388,35.69067844,0.348,122.8344
2951981,-119.785854,35.687217,0.348,51.816
2965110,-119.78553,35.682088,0.347,140.208
3003280,-119.771291,35.670319,0.347,292.608
3032615,-119.804834,35.698862,0.347,145.0848
3037843,-119.810025,35.70207523,0.347,176.784
3038163,-119.8128095,35.71497521,0.347,56.9976
3038164,-119.8072793,35.71496014,0.347,60.0456
2952662,-119.777576,35.676499,0.346,99.06
2952662,-119.777576,35.676499,0.346,501.0912
2958472,-119.746793,35.636491,0.346,110.9472
2958478,-119.743823,35.63615,0.346,226.1616
2965110,-119.78553,35.682088,0.346,143.8656
2965110,-119.78553,35.682088,0.346,166.116
2965745,-119.759143,35.66477,0.346,92.3544
3002808,-119.771849,35.673545,0.346,94.488
3003280,-119.771291,35.670319,0.346,293.8272
3034261,-119.774349,35.687581,0.346,57.3024
3034261,-119.774349,35.687581,0.346,84.4296
2951419,-119.772317,35.667468,0.345,105.156
2952662,-119.777576,35.676499,0.345,442.8744
2965748,-119.758713,35.66412,0.345,64.008
2965748,-119.758713,35.66412,0.345,52.7304
3005673,-119.77291,35.672123,0.345,143.8656
2978457,-119.679281,35.55848,0.345,1665.732
2963902,-119.760213,35.66018,0.344,321.2592
2965110,-119.78553,35.682088,0.344,125.2728
2980686,-119.77397,35.671468,0.344,376.428
3038056,-119.8095157,35.70445877,0.344,186.2328
3054362,-119.79065,35.686164,0.344,33.528
2952267,-119.75464,35.649282,0.343,305.1048
2958475,-119.745673,35.635161,0.343,263.0424
2965110,-119.78553,35.682088,0.343,366.3696
3032615,-119.804834,35.698862,0.343,89.6112
3044749,-119.786814,35.683851,0.343,389.5344
2958471,-119.746173,35.64249,0.342,254.508
2961362,-119.784408,35.685615,0.342,286.512
2963902,-119.760213,35.66018,0.342,349.6056
2965748,-119.758713,35.66412,0.342,62.1792
2965748,-119.758713,35.66412,0.342,72.5424
2965748,-119.758713,35.66412,0.342,138.9888
3003280,-119.771291,35.670319,0.342,234.696
3037926,-119.8018388,35.69067844,0.342,153.6192
3038164,-119.8072793,35.71496014,0.342,32.9184
3038164,-119.8072793,35.71496014,0.342,64.6176
3044749,-119.786814,35.683851,0.342,193.548
2958474,-119.744863,35.63973,0.342,230.124
3022252,-119.806959,35.704389,0.342,26.2128
2951954,-119.793227,35.692182,0.341,284.988
2953933,-119.770123,35.66581,0.341,140.8176
2958478,-119.743823,35.63615,0.341,102.7176
2965110,-119.78553,35.682088,0.341,47.5488
3034265,-119.800136,35.707628,0.341,22.2504
3037926,-119.8018388,35.69067844,0.341,168.5544
3038164,-119.8072793,35.71496014,0.341,59.7408
2950608,-119.750448,35.650961,0.34,398.6784
2958473,-119.744913,35.64086,0.34,245.364
2963902,-119.760213,35.66018,0.34,76.8096
2965748,-119.758713,35.66412,0.34,87.7824
2965748,-119.758713,35.66412,0.34,89.0016
3032615,-119.804834,35.698862,0.34,101.1936
3034261,-119.774349,35.687581,0.34,87.7824
3036127,-119.806099,35.709212,0.34,148.1328
3038163,-119.8128095,35.71497521,0.34,46.3296
3038163,-119.8128095,35.71497521,0.34,69.1896
3038164,-119.8072793,35.71496014,0.34,63.0936
3043530,-119.795242,35.691592,0.34,279.1968
2958278,-118.962113,35.428796,0.339,80.1624
2965889,-119.724836,35.58974,0.339,1424.94
2974685,-119.752773,35.66561,0.339,128.016
3034479,-119.77857,35.691269,0.339,49.9872
3037843,-119.810025,35.70207523,0.339,220.3704
3038163,-119.8128095,35.71497521,0.339,49.3776
3043530,-119.795242,35.691592,0.339,110.3376
3043530,-119.795242,35.691592,0.339,276.7584
2965748,-119.758713,35.66412,0.338,115.2144
3034264,-119.802826,35.709239,0.338,37.7952
3034479,-119.77857,35.691269,0.338,69.1896
3042311,-119.794643,35.691886,0.338,161.8488
3044742,-119.812413,35.706208,0.338,54.2544
2958474,-119.744863,35.63973,0.338,245.364
3022252,-119.806959,35.704389,0.338,67.056
2961362,-119.784408,35.685615,0.337,446.532
2965110,-119.78553,35.682088,0.337,368.5032
2965748,-119.758713,35.66412,0.337,48.1584
2974685,-119.752773,35.66561,0.337,119.7864
3012654,-119.761961,35.653615,0.337,91.7448
3044749,-119.786814,35.683851,0.337,83.5152
2958474,-119.744863,35.63973,0.337,251.46
2952662,-119.777576,35.676499,0.336,297.7896
2955337,-119.759786,35.649248,0.336,197.5104
2961362,-119.784408,35.685615,0.336,435.864
2965745,-119.759143,35.66477,0.336,114.9096
2965748,-119.758713,35.66412,0.336,92.6592
3034479,-119.77857,35.691269,0.336,86.2584
3038057,-119.7966846,35.69089914,0.336,65.532
3038164,-119.8072793,35.71496014,0.336,71.628
2965110,-119.78553,35.682088,0.335,103.0224
2965748,-119.758713,35.66412,0.335,61.8744
2965748,-119.758713,35.66412,0.335,88.6968
2965748,-119.758713,35.66412,0.335,50.5968
3012654,-119.761961,35.653615,0.335,128.016
3043481,-119.795307,35.692463,0.335,128.016
2958472,-119.746793,35.636491,0.334,108.5088
2965748,-119.758713,35.66412,0.334,53.6448
3034261,-119.774349,35.687581,0.334,68.2752
3037843,-119.810025,35.70207523,0.334,167.64
3037843,-119.810025,35.70207523,0.334,169.164
3038162,-119.8139816,35.71101128,0.334,96.9264
3042311,-119.794643,35.691886,0.334,160.6296
2952662,-119.777576,35.676499,0.333,298.704
2965742,-119.758383,35.66464,0.333,35.6616
3005674,-119.772405,35.670232,0.333,85.9536
3016931,-119.752367,35.647972,0.333,180.7464
3018564,-119.789922,35.689024,0.333,361.7976
3034261,-119.774349,35.687581,0.333,111.5568
3034286,-119.787819,35.69991,0.333,123.7488
3038164,-119.8072793,35.71496014,0.333,55.4736
2958474,-119.744863,35.63973,0.333,248.412
2955337,-119.759786,35.649248,0.332,182.88
2958475,-119.745673,35.635161,0.332,237.744
3037843,-119.810025,35.70207523,0.332,178.6128
2965742,-119.758383,35.66464,0.331,151.7904
3032615,-119.804834,35.698862,0.331,178.0032
3043530,-119.795242,35.691592,0.331,345.3384
2953933,-119.770123,35.66581,0.33,191.1096
3034479,-119.77857,35.691269,0.33,57.3024
3038164,-119.8072793,35.71496014,0.33,59.436
3043486,-119.796355,35.692524,0.33,81.6864
2951981,-119.785854,35.687217,0.33,414.528
2961362,-119.784408,35.685615,0.329,75.2856
2965745,-119.759143,35.66477,0.329,141.732
2965748,-119.758713,35.66412,0.329,60.3504
2965889,-119.724836,35.58974,0.329,1335.024
3032615,-119.804834,35.698862,0.329,151.1808
3034286,-119.787819,35.69991,0.329,84.1248
3034479,-119.77857,35.691269,0.329,61.5696
3038162,-119.8139816,35.71101128,0.329,88.6968
3043485,-119.79702,35.69292,0.329,126.7968
3043530,-119.795242,35.691592,0.329,119.7864
2965748,-119.758713,35.66412,0.328,58.5216
2965748,-119.758713,35.66412,0.328,50.292
3043534,-119.793267,35.68988,0.328,311.2008
2965748,-119.758713,35.66412,0.327,51.816
3034261,-119.774349,35.687581,0.327,86.5632
3034593,-119.791628,35.702109,0.327,55.7784
3038164,-119.8072793,35.71496014,0.327,58.5216
3043530,-119.795242,35.691592,0.327,107.2896
2951419,-119.772317,35.667468,0.326,79.5528
2965745,-119.759143,35.66477,0.326,49.9872
2965748,-119.758713,35.66412,0.326,46.9392
2980686,-119.77397,35.671468,0.326,400.812
3016932,-119.753739,35.645631,0.326,154.0764
3034261,-119.774349,35.687581,0.326,59.7408
3034261,-119.774349,35.687581,0.326,94.488
2958472,-119.746793,35.636491,0.325,236.22
2972286,-119.748393,35.64041,0.325,193.2432
3018564,-119.789922,35.689024,0.325,36.2712
3005156,-119.435128,35.093173,0.324,304.4952
3037926,-119.8018388,35.69067844,0.324,32.3088
2958278,-118.962113,35.428796,0.323,157.5816
2965748,-119.758713,35.66412,0.323,59.7408
2972286,-119.748393,35.64041,0.323,182.88
3034286,-119.787819,35.69991,0.323,93.5736
2951419,-119.772317,35.667468,0.322,45.1104
2961362,-119.784408,35.685615,0.322,426.4152
2965748,-119.758713,35.66412,0.322,62.7888
2965748,-119.758713,35.66412,0.322,47.244
3043486,-119.796355,35.692524,0.322,86.868
2952662,-119.777576,35.676499,0.321,191.1096
2958278,-118.962113,35.428796,0.321,177.6984
2958473,-119.744913,35.64086,0.321,242.316
2958478,-119.743823,35.63615,0.321,229.5144
2965742,-119.758383,35.66464,0.321,68.8848
2965745,-119.759143,35.66477,0.321,93.8784
2965745,-119.759143,35.66477,0.321,95.4024
2965745,-119.759143,35.66477,0.321,111.8616
2965748,-119.758713,35.66412,0.321,61.2648
3034261,-119.774349,35.687581,0.321,129.8448
2958474,-119.744863,35.63973,0.321,246.2784
2951981,-119.785854,35.687217,0.321,419.1
2951954,-119.793227,35.692182,0.32,329.184
2965748,-119.758713,35.66412,0.32,47.5488
3034257,-119.801974,35.694261,0.32,115.824
3034479,-119.77857,35.691269,0.32,57.912
3043485,-119.79702,35.69292,0.32,83.82
3043534,-119.793267,35.68988,0.32,302.0568
2965745,-119.759143,35.66477,0.319,26.2128
2965745,-119.759143,35.66477,0.319,63.3984
3034261,-119.774349,35.687581,0.319,91.44
3037926,-119.8018388,35.69067844,0.319,33.2232
3043530,-119.795242,35.691592,0.319,270.9672
2958472,-119.746793,35.636491,0.318,234.696
2965745,-119.759143,35.66477,0.318,89.6112
3038057,-119.7966846,35.69089914,0.318,64.008
3038057,-119.7966846,35.69089914,0.318,113.6904
2951419,-119.772317,35.667468,0.317,76.8096
2958278,-118.962113,35.428796,0.317,195.9864
2965748,-119.758713,35.66412,0.317,58.8264
3032615,-119.804834,35.698862,0.317,156.6672
3034479,-119.77857,35.691269,0.317,49.3776
2958474,-119.744863,35.63973,0.317,111.252
2958474,-119.744863,35.63973,0.317,236.22
2965745,-119.759143,35.66477,0.316,58.2168
3034261,-119.774349,35.687581,0.316,56.6928
3034261,-119.774349,35.687581,0.316,60.96
2958474,-119.744863,35.63973,0.316,199.644
3005156,-119.435128,35.093173,0.315,293.8272
3043534,-119.793267,35.68988,0.315,44.5008
2958278,-118.962113,35.428796,0.314,191.4144
2958966,-119.777631,35.674672,0.314,357.2256
3002808,-119.771849,35.673545,0.314,33.528
3005675,-119.774174,35.672383,0.314,193.2432
2965110,-119.78553,35.682088,0.313,52.1208
2965748,-119.758713,35.66412,0.313,57.6072
3001075,-119.771035,35.673243,0.313,129.8448
3037839,-119.810781,35.704511,0.313,63.0936
3043534,-119.793267,35.68988,0.313,309.9816
2952662,-119.777576,35.676499,0.312,377.6472
2974685,-119.752773,35.66561,0.312,116.4336
3005673,-119.77291,35.672123,0.312,184.404
3037926,-119.8018388,35.69067844,0.312,162.7632
3043530,-119.795242,35.691592,0.312,103.3272
2965742,-119.758383,35.66464,0.311,64.008
2965745,-119.759143,35.66477,0.311,43.8912
3034261,-119.774349,35.687581,0.311,90.8304
3044749,-119.786814,35.683851,0.311,69.1896
3038164,-119.8072793,35.71496014,0.31,158.1912
3043530,-119.795242,35.691592,0.31,306.0192
2965748,-119.758713,35.66412,0.309,54.2544
2951981,-119.785854,35.687217,0.309,419.1
2965889,-119.724836,35.58974,0.308,1354.836
3012654,-119.761961,35.653615,0.308,44.59224
3034479,-119.77857,35.691269,0.308,48.768
3034479,-119.77857,35.691269,0.308,80.4672
3038164,-119.8072793,35.71496014,0.308,63.3984
2951954,-119.793227,35.692182,0.307,203.9112
2955337,-119.759786,35.649248,0.306,165.8112
2958472,-119.746793,35.636491,0.306,109.728
3005156,-119.435128,35.093173,0.306,255.4224
3005156,-119.435128,35.093173,0.306,279.1968
3043481,-119.795307,35.692463,0.305,130.4544
2951419,-119.772317,35.667468,0.304,48.1584
2965748,-119.758713,35.66412,0.304,57.912
3032615,-119.804834,35.698862,0.304,167.0304
3043485,-119.79702,35.69292,0.304,90.2208
2955337,-119.759786,35.649248,0.303,191.7192
2958278,-118.962113,35.428796,0.303,205.1304
2961362,-119.784408,35.685615,0.303,263.9568
2965748,-119.758713,35.66412,0.303,89.3064
3034264,-119.802826,35.709239,0.303,47.5488
2961362,-119.784408,35.685615,0.302,420.9288
2965742,-119.758383,35.66464,0.302,62.7888
2965748,-119.758713,35.66412,0.302,51.2064
3005156,-119.435128,35.093173,0.302,265.176
3038163,-119.8128095,35.71497521,0.302,38.4048
2965748,-119.758713,35.66412,0.301,52.1208
3034264,-119.802826,35.709239,0.301,68.2752
3022252,-119.806959,35.704389,0.301,65.532
2958278,-118.962113,35.428796,0.3,186.8424
2958278,-118.962113,35.428796,0.3,193.2432
3038057,-119.7966846,35.69089914,0.3,69.4944
3038163,-119.8128095,35.71497521,0.3,57.3024
2955337,-119.759786,35.649248,0.299,201.7776
2965745,-119.759143,35.66477,0.299,69.1896
3038163,-119.8128095,35.71497521,0.299,62.484
2951954,-119.793227,35.692182,0.298,330.708
2951954,-119.793227,35.692182,0.298,335.28
2958278,-118.962113,35.428796,0.298,207.8736
3034261,-119.774349,35.687581,0.298,90.2208
2965748,-119.758713,35.66412,0.297,59.436
3005156,-119.435128,35.093173,0.297,269.1384
3037843,-119.810025,35.70207523,0.297,83.82
2951954,-119.793227,35.692182,0.296,210.9216
2952662,-119.777576,35.676499,0.296,443.484
3005675,-119.774174,35.672383,0.296,71.3232
3038131,-119.794049,35.68888294,0.296,122.8344
2951418,-119.773995,35.66685,0.295,169.7736
2958278,-118.962113,35.428796,0.295,170.9928
2958474,-119.744863,35.63973,0.294,233.172
2965889,-119.724836,35.58974,0.292,1376.172
3005156,-119.435128,35.093173,0.292,286.512
3043534,-119.793267,35.68988,0.292,316.992
3043530,-119.795242,35.691592,0.291,117.348
2965748,-119.758713,35.66412,0.29,53.9496
3016932,-119.753739,35.645631,0.288,182.7276
2951418,-119.773995,35.66685,0.287,54.864
2961362,-119.784408,35.685615,0.287,425.196
2965889,-119.724836,35.58974,0.287,1438.656
3037926,-119.8018388,35.69067844,0.286,157.2768
2951419,-119.772317,35.667468,0.285,126.492
3034479,-119.77857,35.691269,0.285,62.1792
2951419,-119.772317,35.667468,0.283,30.7848
2961362,-119.784408,35.685615,0.282,448.3608
2951418,-119.773995,35.66685,0.281,171.9072
2952267,-119.75464,35.649282,0.281,398.0688
2958278,-118.962113,35.428796,0.278,199.0344
2965745,-119.759143,35.66477,0.278,60.96
3002808,-119.771849,35.673545,0.278,157.8864
3043485,-119.79702,35.69292,0.276,89.0016
2951419,-119.772317,35.667468,0.275,79.8576
3032615,-119.804834,35.698862,0.273,99.9744
3034479,-119.77857,35.691269,0.272,60.0456
3053682,-119.795831,35.693854,0.271,102.4128
3005156,-119.435128,35.093173,0.269,319.1256
2958278,-118.962113,35.428796,0.268,200.8632
2965742,-119.758383,35.66464,0.267,102.108
2958478,-119.743823,35.63615,0.266,230.124
3003280,-119.771291,35.670319,0.265,226.28352
3005156,-119.435128,35.093173,0.265,323.088
3038163,-119.8128095,35.71497521,0.261,211.836
3022252,-119.806959,35.704389,0.261,114.3
2951954,-119.793227,35.692182,0.26,323.088
2965742,-119.758383,35.66464,0.26,31.6992
3005156,-119.435128,35.093173,0.26,310.896
2952662,-119.777576,35.676499,0.257,196.596
3034257,-119.801974,35.694261,0.257,64.6176
3038163,-119.8128095,35.71497521,0.257,62.1792
2961362,-119.784408,35.685615,0.256,262.7376
3005156,-119.435128,35.093173,0.256,337.1088
3034261,-119.774349,35.687581,0.256,38.4048
3002808,-119.771849,35.673545,0.253,46.0248
3005156,-119.435128,35.093173,0.253,329.7936
3037843,-119.810025,35.70207523,0.253,170.688
2951981,-119.785854,35.687217,0.251,33.528
3005156,-119.435128,35.093173,0.25,258.1656
3012140,-119.775735,35.674087,0.248,91.7448
2965889,-119.724836,35.58974,0.247,1365.504
2965889,-119.724836,35.58974,0.247,1371.6
3038057,-119.7966846,35.69089914,0.247,74.9808
3042311,-119.794643,35.691886,0.246,83.5152
3053732,-119.7895,35.685268,0.238,174.3456
2965889,-119.724836,35.58974,0.237,1385.316
2952662,-119.777576,35.676499,0.236,194.4624
3037926,-119.8018388,35.69067844,0.236,97.2312
2958475,-119.745673,35.635161,0.234,273.4056
3037843,-119.810025,35.70207523,0.233,78.6384
2952662,-119.777576,35.676499,0.228,197.2056
3044742,-119.812413,35.706208,0.224,41.7576
3038162,-119.8139816,35.71101128,0.221,88.0872
3043530,-119.795242,35.691592,0.217,271.5768
2965889,-119.724836,35.58974,0.214,1415.796
3007192,-119.73758,35.61775,0.214,621.9444
3032615,-119.804834,35.698862,0.214,62.7888
2952267,-119.75464,35.649282,0.211,300.8376
3038057,-119.7966846,35.69089914,0.209,82.296
3016932,-119.753739,35.645631,0.208,154.3812
2952662,-119.777576,35.676499,0.188,430.3776
3038057,-119.7966846,35.69089914,0.177,77.724
3034593,-119.791628,35.702109,0.169,37.1856
2961362,-119.784408,35.685615,0.159,430.0728
3016932,-119.753739,35.645631,0.134,153.7716
3037926,-119.8018388,35.69067844,0.133,135.9408
3016932,-119.753739,35.645631,0.119,182.4228
3022252,-119.806959,35.704389,0.111,99.06
3016932,-119.753739,35.645631,0.1,180.8988
3016932,-119.753739,35.645631,0.088,180.594
